base_image_name,image_filename,box_class,directory,split
ebc51763e1872172,ebc51763e1872172.jpg,unknownA19,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA19,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA1,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,mig23,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA19,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,mig23,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA19,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,mig23,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,mig23,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA1,satellite,train
ebc51763e1872172,ebc51763e1872172.jpg,unknownA19,satellite,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ecc653c942d8ece2,ecc653c942d8ece2.jpg,rafale,rafale,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,typhoon,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,typhoon,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,typhoon,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,hawk,hawk,train
ee7d82e8b5cbc420,ee7d82e8b5cbc420.jpg,typhoon,hawk,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efb5d2a90c0aa1d9,efb5d2a90c0aa1d9.jpg,f16,satellite,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,f18,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,f18,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,f18,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,f18,_multi,train
efba6618e29944b2,efba6618e29944b2.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,f18,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,f18,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,f18,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,f18,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
efba6618e29946b0,efba6618e29946b0.jpg,rafale,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,f16,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f0272f7c449f5e20,f0272f7c449f5e20.jpg,unknown,_multi,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14a65352a21cef3,f14a65352a21cef3.jpg,f15,satellite,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f14f8d30c69930f9,f14f8d30c69930f9.jpg,jaguar,jaguar,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f22,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f195b470af0ecc1a,f195b470af0ecc1a.jpg,f15,satellite,train
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f19966cc31dc20d7,f19966cc31dc20d7.jpg,unknown,satellite,val
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f3acbb00c5f9074a,f3acbb00c5f9074a.jpg,f15,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f7b28261c0652fda,f7b28261c0652fda.jpg,f16,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,c130,satellite,train
f885388faa2f58b2,f885388faa2f58b2.jpg,unknownA14,satellite,train
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fa956f847aa10770,fa956f847aa10770.jpg,unknown,satellite,val
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fd1d20d1cf8a95a8,fd1d20d1cf8a95a8.jpg,c5,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fdf92820e43e8be0,fdf92820e43e8be0.jpg,f18,satellite,train
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
fed0ea0040073eff,fed0ea0040073eff.jpg,unknown,satellite,val
